model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop,fair_feature_selected_prop,unfair_feature_selected_prop
GaussianNB,treatment_equality,2,54,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,55,0.04731014757758184,0.5555420013512499,1.0,0.25,0.25
GaussianNB,treatment_equality,2,56,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,57,0.02067065029635781,0.5478211947626841,1.0,0.25,0.25
GaussianNB,treatment_equality,2,58,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,59,0.02383048230199869,0.5359236513364506,1.0,0.25,0.25
GaussianNB,treatment_equality,2,60,0.10251989387686666,0.5617918902802623,1.0,0.25,0.25
GaussianNB,treatment_equality,2,61,0.041129114323441664,0.5527541741204531,0.75,0.25,0.25
GaussianNB,treatment_equality,2,62,0.1084197249174128,0.5564875009674174,1.0,0.25,0.25
GaussianNB,treatment_equality,2,63,0.06866067277120487,0.5758179572494455,0.75,0.5,0.25
GaussianNB,treatment_equality,2,64,0.07936350465603445,0.5521428571428572,1.0,0.25,0.25
GaussianNB,treatment_equality,2,65,0.06588623878165167,0.5423673147661587,1.0,0.25,0.25
GaussianNB,treatment_equality,2,66,0.04944985250489259,0.5530753968253969,1.0,0.25,0.25
GaussianNB,treatment_equality,2,67,0.0656338244086555,0.5154594930235956,0.75,0.25,0.0
GaussianNB,treatment_equality,2,68,0.17028888886008028,0.6439626695673394,1.0,0.75,0.75
GaussianNB,treatment_equality,2,69,0.04204361349297495,0.5609523809523809,1.0,0.25,0.25
GaussianNB,treatment_equality,2,70,0.13019483275685206,0.6097009455077842,1.0,0.5,0.5
GaussianNB,treatment_equality,2,71,0.10188666887419852,0.5731949697494801,0.5,0.5,0.25
GaussianNB,treatment_equality,2,72,0.0752051511657853,0.5539522058823529,1.0,0.25,0.25
GaussianNB,treatment_equality,2,73,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,74,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,75,0.08058651060728259,0.5598958333333334,1.0,0.25,0.25
GaussianNB,treatment_equality,2,76,0.05709374939865286,0.5577756233487756,0.75,0.5,0.0
GaussianNB,treatment_equality,2,77,0.05099306306033277,0.5606150793650794,1.0,0.25,0.25
GaussianNB,treatment_equality,2,78,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,79,0.011745739791643115,0.5605698529411764,1.0,0.25,0.25
GaussianNB,treatment_equality,2,80,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,81,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,82,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,83,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,84,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,85,0.047094973599012935,0.5506433823529412,1.0,0.25,0.25
GaussianNB,treatment_equality,2,86,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,87,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,88,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,89,0.116148929204484,0.5812796514004772,0.75,0.5,0.25
GaussianNB,treatment_equality,2,90,0.054004042356374016,0.5958777310329764,1.0,0.5,0.5
GaussianNB,treatment_equality,2,91,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,92,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,93,0.06966110991836905,0.5277569251557691,0.75,0.25,0.0
GaussianNB,treatment_equality,2,94,0.007297209043842513,0.5364407968574636,1.0,0.25,0.25
GaussianNB,treatment_equality,2,95,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,2,96,0.07799017683721199,0.5804903661956149,0.75,0.5,0.25
GaussianNB,treatment_equality,2,97,0.014999557750997178,0.5520499108734402,1.0,0.25,0.25
GaussianNB,treatment_equality,2,98,0.08446953687013288,0.5495279338327091,1.0,0.25,0.25
GaussianNB,treatment_equality,2,99,0.010905324226739259,0.5264591299329053,0.75,0.25,0.0
GaussianNB,treatment_equality,2,100,0.04327739111532242,0.559765139893345,1.0,0.25,0.25
GaussianNB,treatment_equality,3,1,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,2,0.04555552420707529,0.5519001701644923,1.0,0.25,0.25
GaussianNB,treatment_equality,3,3,0.05221369279899688,0.5655753968253968,1.0,0.25,0.25
GaussianNB,treatment_equality,3,4,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,5,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,6,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,7,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,8,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,9,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,10,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,11,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,12,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,13,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,14,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,15,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,16,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,17,0.048246504917960585,0.5404149918905577,1.0,0.25,0.25
GaussianNB,treatment_equality,3,18,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,19,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,20,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,21,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,22,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,23,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,24,0.042809642609799935,0.5402593729799612,1.0,0.25,0.25
GaussianNB,treatment_equality,3,25,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,26,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,27,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,28,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,29,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,30,0.011856468294388495,0.5357036374478235,1.0,0.25,0.25
GaussianNB,treatment_equality,3,31,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,32,0.00031775406574696685,0.5443463084408716,1.0,0.25,0.25
GaussianNB,treatment_equality,3,33,1.4896588750867856e-06,0.5509191176470588,1.0,0.25,0.25
GaussianNB,treatment_equality,3,34,0.005728503304568977,0.5391868384040269,1.0,0.25,0.25
GaussianNB,treatment_equality,3,35,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,36,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,37,0.05166571602803236,0.5515952328077578,1.0,0.25,0.25
GaussianNB,treatment_equality,3,38,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,39,0.0006181534797962683,0.5498245734727573,1.0,0.25,0.25
GaussianNB,treatment_equality,3,40,0.006476216170771432,0.5544597852290161,1.0,0.25,0.25
GaussianNB,treatment_equality,3,41,0.14883736622477736,0.5613051470588235,1.0,0.25,0.25
GaussianNB,treatment_equality,3,42,0.03909912043107011,0.5323922531369341,0.75,0.25,0.0
GaussianNB,treatment_equality,3,43,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,44,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,45,0.04328187485277779,0.5707212947756214,0.75,0.5,0.25
GaussianNB,treatment_equality,3,46,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,47,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,48,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,49,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,50,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,51,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,52,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,53,0.03612233282396457,0.5353377758973275,0.75,0.25,0.0
GaussianNB,treatment_equality,3,54,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,55,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,56,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,57,0.02067065029635781,0.5478211947626841,1.0,0.25,0.25
GaussianNB,treatment_equality,3,58,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,59,0.02383048230199869,0.5359236513364506,1.0,0.25,0.25
GaussianNB,treatment_equality,3,60,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,61,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,62,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,63,0.0006181276553681447,0.5431790683605566,1.0,0.25,0.25
GaussianNB,treatment_equality,3,64,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,65,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,66,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,67,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,68,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,69,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,70,0.05567500657253671,0.5490044008368804,1.0,0.25,0.25
GaussianNB,treatment_equality,3,71,0.014406462919991841,0.525583071278826,0.75,0.25,0.0
GaussianNB,treatment_equality,3,72,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,73,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,74,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,75,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,76,0.028417087183358725,0.5341800356506239,1.0,0.25,0.0
GaussianNB,treatment_equality,3,77,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,78,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,79,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,80,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,81,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,82,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,83,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,84,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,85,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,86,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,87,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,88,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,89,0.0521520057446592,0.5512408917105548,1.0,0.25,0.25
GaussianNB,treatment_equality,3,90,0.0044456957460090865,0.5451270151441133,1.0,0.25,0.25
GaussianNB,treatment_equality,3,91,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,92,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,93,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,94,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,95,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,96,0.018964545005310862,0.5321395005370569,0.75,0.25,0.0
GaussianNB,treatment_equality,3,97,0.014999557750997178,0.5520499108734402,1.0,0.25,0.25
GaussianNB,treatment_equality,3,98,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,99,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,3,100,0.04327739111532242,0.559765139893345,1.0,0.25,0.25
GaussianNB,treatment_equality,4,1,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,2,0.04555552420707529,0.5519001701644923,1.0,0.25,0.25
GaussianNB,treatment_equality,4,3,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,4,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,5,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,6,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,7,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,8,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,9,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,10,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,11,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,12,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,13,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,14,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,15,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,16,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,17,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,18,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,19,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,20,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,21,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,22,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,23,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,24,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,25,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,26,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,27,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,28,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,29,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,30,0.011856468294388495,0.5357036374478235,1.0,0.25,0.25
GaussianNB,treatment_equality,4,31,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,32,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,33,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,34,0.005728503304568977,0.5391868384040269,1.0,0.25,0.25
GaussianNB,treatment_equality,4,35,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,36,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,37,0.05166571602803236,0.5515952328077578,1.0,0.25,0.25
GaussianNB,treatment_equality,4,38,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,39,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,40,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,41,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,42,0.03909912043107011,0.5323922531369341,0.75,0.25,0.0
GaussianNB,treatment_equality,4,43,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,44,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,45,0.001673212731071183,0.5420076377523186,1.0,0.25,0.25
GaussianNB,treatment_equality,4,46,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,47,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,48,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,49,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,50,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,51,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,52,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,53,0.03612233282396457,0.5353377758973275,0.75,0.25,0.0
GaussianNB,treatment_equality,4,54,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,55,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,56,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,57,0.02067065029635781,0.5478211947626841,1.0,0.25,0.25
GaussianNB,treatment_equality,4,58,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,59,0.02383048230199869,0.5359236513364506,1.0,0.25,0.25
GaussianNB,treatment_equality,4,60,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,61,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,62,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,63,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,64,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,65,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,66,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,67,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,68,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,69,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,70,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,71,0.014406462919991841,0.525583071278826,0.75,0.25,0.0
GaussianNB,treatment_equality,4,72,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,73,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,74,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,75,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,76,0.028417087183358725,0.5341800356506239,1.0,0.25,0.0
GaussianNB,treatment_equality,4,77,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,78,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,79,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,80,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,81,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,82,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,83,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,84,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,85,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,86,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,87,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,88,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,89,0.0521520057446592,0.5512408917105548,1.0,0.25,0.25
GaussianNB,treatment_equality,4,90,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,91,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,92,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,93,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,94,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,95,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,96,0.018964545005310862,0.5321395005370569,0.75,0.25,0.0
GaussianNB,treatment_equality,4,97,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,98,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,99,0.0,0.5,1.0,0.0,0.0
GaussianNB,treatment_equality,4,100,0.04327739111532242,0.559765139893345,1.0,0.25,0.25
GaussianNB,all_equality,0,1,0.0971020511576135,0.7203653883424909,0.0,1.0,1.0
GaussianNB,all_equality,0,2,0.07702612388858739,0.7197066338181133,0.0,1.0,1.0
GaussianNB,all_equality,0,3,0.0762246771990914,0.7215760279384151,0.25,1.0,1.0
GaussianNB,all_equality,0,4,0.07917856386156215,0.7209874933703702,0.0,1.0,1.0
GaussianNB,all_equality,0,5,0.10420570529172417,0.7016723068799522,0.25,1.0,1.0
GaussianNB,all_equality,0,6,0.08605346944090565,0.7191645666539249,0.0,1.0,1.0
GaussianNB,all_equality,0,7,0.08663918379058838,0.7195044005939853,0.0,1.0,1.0
GaussianNB,all_equality,0,8,0.07660641640770498,0.7198126840072387,0.0,1.0,1.0
GaussianNB,all_equality,0,9,0.07878075717469152,0.7199601565164951,0.0,1.0,1.0
GaussianNB,all_equality,0,10,0.06944929498966987,0.7207354555930668,0.0,1.0,1.0
GaussianNB,all_equality,0,11,0.08377595063237847,0.7203941933606737,0.0,1.0,1.0
GaussianNB,all_equality,0,12,0.08811982366165631,0.7197406927223133,0.25,1.0,1.0
GaussianNB,all_equality,0,13,0.07496234407902297,0.7204214314978291,0.25,1.0,1.0
GaussianNB,all_equality,0,14,0.09258093232260348,0.7202427144651243,0.0,1.0,1.0
GaussianNB,all_equality,0,15,0.07603407703306267,0.7200418356715518,0.0,1.0,1.0
GaussianNB,all_equality,0,16,0.08334738307098069,0.7103275806555607,0.25,1.0,1.0
GaussianNB,all_equality,0,17,0.09368207272876528,0.7069217755226702,0.25,1.0,1.0
GaussianNB,all_equality,0,18,0.113668544556105,0.7050992261323803,0.25,1.0,1.0
GaussianNB,all_equality,0,19,0.0817265570100473,0.7123144615804549,0.25,1.0,1.0
GaussianNB,all_equality,0,20,0.08717148396494817,0.7214525657008196,0.25,1.0,1.0
GaussianNB,all_equality,0,21,0.07864488040520272,0.7203317178281121,0.0,1.0,1.0
GaussianNB,all_equality,0,22,0.08035974405481769,0.7205156164375045,0.0,1.0,1.0
GaussianNB,all_equality,0,23,0.08176855923203072,0.7189049114478221,0.25,1.0,1.0
GaussianNB,all_equality,0,24,0.08796670863151135,0.7188642109964691,0.25,1.0,1.0
GaussianNB,all_equality,0,25,0.09221288641944572,0.7093645394503237,0.5,1.0,1.0
GaussianNB,all_equality,0,26,0.08911069453628928,0.7211123106335207,0.0,1.0,1.0
GaussianNB,all_equality,0,27,0.10399012477842463,0.7199899267702339,0.0,1.0,1.0
GaussianNB,all_equality,0,28,0.08424858554872472,0.7206741019008939,0.0,1.0,1.0
GaussianNB,all_equality,0,29,0.07856170614692111,0.720339623213694,0.0,1.0,1.0
GaussianNB,all_equality,0,30,0.07757436625212621,0.7190088607940682,0.25,1.0,1.0
GaussianNB,all_equality,0,31,0.081148139809087,0.7043145622341713,0.25,1.0,1.0
GaussianNB,all_equality,0,32,0.07452073951628836,0.7077588876454136,0.25,1.0,1.0
GaussianNB,all_equality,0,33,0.08528502389227814,0.7201869663368254,0.25,1.0,1.0
GaussianNB,all_equality,0,34,0.08811191448747838,0.7191318014726099,0.0,1.0,1.0
GaussianNB,all_equality,0,35,0.07593114854186278,0.7206220076584362,0.0,1.0,1.0
GaussianNB,all_equality,0,36,0.08800117784067145,0.7065304632336431,0.5,1.0,1.0
GaussianNB,all_equality,0,37,0.11397939298758368,0.7198513039677183,0.0,1.0,1.0
GaussianNB,all_equality,0,38,0.09240653048733533,0.7185714918947794,0.25,1.0,1.0
GaussianNB,all_equality,0,39,0.0874723525801285,0.709401890134892,0.5,1.0,1.0
GaussianNB,all_equality,0,40,0.08192270797383573,0.7170745864599468,0.0,1.0,1.0
GaussianNB,all_equality,0,41,0.11244334345162793,0.7214712624035202,0.0,1.0,1.0
GaussianNB,all_equality,0,42,0.11077130260247284,0.7079326523097274,0.25,1.0,1.0
GaussianNB,all_equality,0,43,0.08100839160794898,0.7226250834999173,0.0,1.0,1.0
GaussianNB,all_equality,0,44,0.07679318343793917,0.7098360189786034,0.25,1.0,1.0
GaussianNB,all_equality,0,45,0.0801344722754115,0.7018428398423171,0.25,1.0,1.0
GaussianNB,all_equality,0,46,0.12221206286094465,0.7067114776747796,0.25,1.0,1.0
GaussianNB,all_equality,0,47,0.07703223617075207,0.7209614502167798,0.0,1.0,1.0
GaussianNB,all_equality,0,48,0.08423059828070892,0.7056914330554588,0.5,1.0,1.0
GaussianNB,all_equality,0,49,0.09914260313842066,0.6962235396681796,0.25,1.0,1.0
GaussianNB,all_equality,0,50,0.09587312299622226,0.7115569336755755,0.75,1.0,1.0
GaussianNB,all_equality,0,51,0.07763332095132136,0.7212760225019208,0.0,1.0,1.0
GaussianNB,all_equality,0,52,0.07705764975564086,0.7213045247317172,0.25,1.0,1.0
GaussianNB,all_equality,0,53,0.07806945008734828,0.7194479115886243,0.0,1.0,1.0
GaussianNB,all_equality,0,54,0.07418475905723768,0.7208453980144234,0.0,1.0,1.0
GaussianNB,all_equality,0,55,0.07702819258435789,0.7208388501752337,0.0,1.0,1.0
GaussianNB,all_equality,0,56,0.10068557577641203,0.7197068331643002,0.0,1.0,1.0
GaussianNB,all_equality,0,57,0.07576220220474103,0.7193589273380656,0.0,1.0,1.0
GaussianNB,all_equality,0,58,0.08055425587701323,0.7201645230016067,0.0,1.0,1.0
GaussianNB,all_equality,0,59,0.0774504765901232,0.7215325839469133,0.0,1.0,1.0
GaussianNB,all_equality,0,60,0.08512601885378818,0.7212798640850966,0.0,1.0,1.0
GaussianNB,all_equality,0,61,0.08623094001857676,0.719677352880614,0.0,1.0,1.0
GaussianNB,all_equality,0,62,0.09386262720579414,0.7136929405064246,0.25,1.0,1.0
GaussianNB,all_equality,0,63,0.09547982046909094,0.6954538690044685,0.5,1.0,1.0
GaussianNB,all_equality,0,64,0.0785884321642818,0.7199818832095111,0.25,1.0,1.0
GaussianNB,all_equality,0,65,0.0752388024901587,0.7129835350458882,0.5,1.0,1.0
GaussianNB,all_equality,0,66,0.09301116054974484,0.7047745040611062,0.5,1.0,1.0
GaussianNB,all_equality,0,67,0.08886419901707705,0.7201014131408645,0.0,1.0,1.0
GaussianNB,all_equality,0,68,0.08683061765794374,0.7191168154499248,0.25,1.0,1.0
GaussianNB,all_equality,0,69,0.08083045857067965,0.7124658333576679,0.25,1.0,1.0
GaussianNB,all_equality,0,70,0.08605592256338464,0.7210754654873863,0.0,1.0,1.0
GaussianNB,all_equality,0,71,0.08744654571015384,0.718617314076792,0.0,1.0,1.0
GaussianNB,all_equality,0,72,0.08009114068596013,0.7203831855885997,0.25,1.0,1.0
GaussianNB,all_equality,0,73,0.10968746894588237,0.7021377427108665,0.25,1.0,1.0
GaussianNB,all_equality,0,74,0.0691763917987336,0.7111418218937012,0.5,1.0,1.0
GaussianNB,all_equality,0,75,0.08091477488541399,0.7189459299744378,0.0,1.0,1.0
GaussianNB,all_equality,0,76,0.08253297049106774,0.7199749063802959,0.0,1.0,1.0
GaussianNB,all_equality,0,77,0.07538236280860944,0.7203078084126617,0.25,1.0,1.0
GaussianNB,all_equality,0,78,0.07797746138121557,0.7197053031404114,0.0,1.0,1.0
GaussianNB,all_equality,0,79,0.08953841705853068,0.7207762820633348,0.25,1.0,1.0
GaussianNB,all_equality,0,80,0.08027990092277176,0.7208520605865465,0.5,1.0,1.0
GaussianNB,all_equality,0,81,0.07538353346516426,0.7190233390767076,0.25,1.0,1.0
GaussianNB,all_equality,0,82,0.08268495763684944,0.7188477888968259,0.5,1.0,1.0
GaussianNB,all_equality,0,83,0.07588298340187555,0.7194442642241163,0.5,1.0,1.0
